"uid","namedLocation","domainID","siteID","startCollectDate","endCollectDate","archiveID","archiveIDCode","archiveVialIDList","archiveSampleCode","archivedCount","archiveMedium","archiveFacilityID","deprecatedVialID"
"93a2c289-6a69-4a18-8564-121f6580309e","BLAN","D02","BLAN","2017-08-14T20:39Z","2017-08-16T14:11Z","BLAN.2017.33.PSOFER.F.A",NA,"BLAN.2017.33.PSOFER.F.A.01",NA,26,"Frozen -80C",NA,NA
"258a0630-e573-4252-afaa-14189b78b720","BLAN","D02","BLAN","2017-08-14T20:45Z","2017-08-15T13:59Z","BLAN.2017.33.ANOQUA.F.A",NA,"BLAN.2017.33.ANOQUA.F.A.01",NA,2,"Frozen -80C",NA,NA
"19f3e335-f07c-4d55-be43-7014483c475b","BLAN","D02","BLAN","2017-08-14T20:45Z","2017-08-16T14:11Z","BLAN.2017.33.CULSAL.F.A",NA,"BLAN.2017.33.CULSAL.F.A.01",NA,6,"Frozen -80C",NA,NA
"58b4680a-6f73-465b-bc14-5d6f9d112183","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-08-14T20:50Z","2017-08-15T13:59Z","BLAN.2017.33.PSOCOL.F.A",NA,"BLAN.2017.33.PSOCOL.F.A.01",NA,1,"Frozen -80C",NA,NA
"f7cef37e-6105-4cbe-88a8-19e7b1cd0c01","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-08-14T20:50Z","2017-08-15T13:59Z","BLAN.2017.33.PSOCIL.F.A",NA,"BLAN.2017.33.PSOCIL.F.A.01",NA,3,"Frozen -80C",NA,NA
"95791609-3e5a-4400-a2ab-3ee4ce5e8b92","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-08-14T20:50Z","2017-08-15T13:59Z","BLAN.2017.33.ANOSPP1.F.A",NA,"BLAN.2017.33.ANOSPP1.F.A.01",NA,3,"Frozen -80C",NA,NA
"7511ed18-4799-4435-bb31-50ff26960826","BLAN","D02","BLAN","2017-08-14T20:50Z","2017-08-16T13:49Z","BLAN.2017.33.AEDSPP.F.A",NA,"BLAN.2017.33.AEDSPP.F.A.01",NA,5,"Frozen -80C",NA,NA
"88f3430c-ed5b-4d63-8136-f6320d167f75","BLAN","D02","BLAN","2017-09-11T21:57Z","2017-09-13T14:04Z","BLAN.2017.37.ANOPUN.F.A",NA,"BLAN.2017.37.ANOPUN.F.A.01",NA,4,"Frozen -80C",NA,NA
"4f807005-4a14-4b87-90a8-cb5c76438420","BLAN","D02","BLAN","2017-09-11T22:03Z","2017-09-13T13:56Z","BLAN.2017.37.AEDTRI.F.A",NA,"BLAN.2017.37.AEDTRI.F.A.01",NA,8,"Frozen -80C",NA,NA
"24fff7b0-5749-472e-83d0-a0eb3fe18c75","BLAN","D02","BLAN","2017-09-11T22:03Z","2017-09-13T14:04Z","BLAN.2017.37.CULSAL.F.A",NA,"BLAN.2017.37.CULSAL.F.A.01",NA,5,"Frozen -80C",NA,NA
"32068965-548d-4d49-937e-0248d0b175c0","BLAN","D02","BLAN","2017-09-11T22:30Z","2017-09-13T13:56Z","BLAN.2017.37.CULSPP3.F.A",NA,"BLAN.2017.37.CULSPP3.F.A.01",NA,3,"Frozen -80C",NA,NA
"aedb0f27-d4b2-4a66-ae82-5cf30e1bf45c","BLAN","D02","BLAN","2017-09-11T22:36Z","2017-09-13T13:56Z","BLAN.2017.37.AEDVEX.F.A",NA,"BLAN.2017.37.AEDVEX.F.A.01",NA,9,"Frozen -80C",NA,NA
"1f7f2762-11bb-4db6-9cb4-3a2b7db185ed","BLAN","D02","BLAN","2017-09-11T22:41Z","2017-09-13T13:56Z","BLAN.2017.37.CULERR.F.A",NA,"BLAN.2017.37.CULERR.F.A.01",NA,10,"Frozen -80C",NA,NA
"8fc43a11-f9a2-4e58-af6f-f035111d1c16","BLAN","D02","BLAN","2017-09-12T13:01Z","2017-09-13T14:10Z","BLAN.2017.37.AEDTRI1.F.A",NA,"BLAN.2017.37.AEDTRI1.F.A.01",NA,16,"Frozen -80C",NA,NA
"a3a26351-2a5f-481f-acff-79d6292a3e95","BLAN_027.mosquitoPoint.mos","D02","BLAN","2017-09-12T19:39Z","2017-09-13T13:06Z","BLAN.2017.37.AEDALB.F.A",NA,"BLAN.2017.37.AEDALB.F.A.01",NA,1,"Frozen -80C",NA,NA
"3e3e6e31-43e2-46a3-ae63-ae499c3095d8","BLAN","D02","BLAN","2017-09-12T19:49Z","2017-09-13T13:45Z","BLAN.2017.37.ANOQUA.F.A",NA,"BLAN.2017.37.ANOQUA.F.A.01",NA,2,"Frozen -80C",NA,NA
"1570898f-de81-4875-ace9-5b39216196ef","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-09-12T20:14Z","2017-09-13T13:52Z","BLAN.2017.37.AEDSPP.F.A",NA,"BLAN.2017.37.AEDSPP.F.A.01",NA,1,"Frozen -80C",NA,NA
"623b6a37-57fa-4b97-a0c7-c677793e82d4","BLAN_024.mosquitoPoint.mos","D02","BLAN","2017-09-12T20:28Z","2017-09-13T14:10Z","BLAN.2017.37.PSOFER.F.A",NA,"BLAN.2017.37.PSOFER.F.A.01",NA,3,"Frozen -80C",NA,NA
"d12901fc-3904-4a5e-a58d-a283b968f172","BLAN_027.mosquitoPoint.mos","D02","BLAN","2017-10-09T19:43Z","2017-10-10T18:50Z","BLAN.2017.41.AEDALB.F.A",NA,"BLAN.2017.41.AEDALB.F.A.01",NA,12,"Frozen -80C",NA,NA
"00b909bc-00ea-480d-8046-46bd37f70106","BLAN","D02","BLAN","2017-10-09T20:11Z","2017-10-11T13:32Z","BLAN.2017.41.AEDSPP.F.A",NA,"BLAN.2017.41.AEDSPP.F.A.01",NA,3,"Frozen -80C",NA,NA
"509f507b-b6f4-496b-a996-937e5bee3bb8","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-10-09T20:32Z","2017-10-10T14:21Z","BLAN.2017.41.CULSAL.F.A",NA,"BLAN.2017.41.CULSAL.F.A.01",NA,2,"Frozen -80C",NA,NA
"e4f3ec70-d7da-464b-ba6d-7e49d4973c87","BLAN_026.mosquitoPoint.mos","D02","BLAN","2017-10-09T20:39Z","2017-10-10T14:27Z","BLAN.2017.41.CULERR.F.A",NA,"BLAN.2017.41.CULERR.F.A.01",NA,1,"Frozen -80C",NA,NA
"26d19ecf-5554-4dbb-98b0-43cbc2739e2c","BLAN","D02","BLAN","2017-10-09T20:39Z","2017-10-11T13:14Z","BLAN.2017.41.AEDTRI1.F.A",NA,"BLAN.2017.41.AEDTRI1.F.A.01",NA,6,"Frozen -80C",NA,NA
"a7da9fbe-337b-49b7-a359-bdfecc5b983b","BLAN_024.mosquitoPoint.mos","D02","BLAN","2017-10-10T14:46Z","2017-10-10T19:52Z","BLAN.2017.41.PSOFER.F.A",NA,"BLAN.2017.41.PSOFER.F.A.01",NA,3,"Frozen -80C",NA,NA
"b7158e8c-d9dc-42fa-a511-4f60a550adc9","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-10-10T19:34Z","2017-10-11T13:32Z","BLAN.2017.41.CULSPP3.F.A",NA,"BLAN.2017.41.CULSPP3.F.A.01",NA,2,"Frozen -80C",NA,NA
"4487acc5-a07a-47aa-81e9-44132ab0913c","BLAN_029.mosquitoPoint.mos","D02","BLAN","2017-10-10T19:34Z","2017-10-11T13:32Z","BLAN.2017.41.AEDVEX.F.A",NA,"BLAN.2017.41.AEDVEX.F.A.01",NA,1,"Frozen -80C",NA,NA
"92a6e9f7-4ac7-4fdf-9964-b7a18035891f","BLAN_026.mosquitoPoint.mos","D02","BLAN","2017-10-10T19:38Z","2017-10-11T13:36Z","BLAN.2017.41.ANOQUA.F.A",NA,"BLAN.2017.41.ANOQUA.F.A.01",NA,1,"Frozen -80C",NA,NA
"79fe618d-b687-46f0-9d9e-2f9ae53932fb","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-02-20T20:40Z","2017-02-21T14:51Z","OSBS.2017.8.COQPER.F.A",NA,"OSBS.2017.8.COQPER.F.A.01","",1,"Frozen -80C",NA,NA
"65c6ecdc-57ff-42c2-b167-d0df00ffc9d1","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T13:26Z","OSBS.2017.8.ANOSP.F.A",NA,"OSBS.2017.8.ANOSP.F.A.01","",257,"Frozen -80C",NA,NA
"82ddda46-e7e9-45bd-a9cd-e8d050999ef3","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.CULMEL.F.A",NA,"OSBS.2017.8.CULMEL.F.A.01","",13,"Frozen -80C",NA,NA
"8ad5037d-57ad-470d-a3af-0daa116c367a","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.ANOCRU.F.A",NA,"OSBS.2017.8.ANOCRU.F.A.02|OSBS.2017.8.ANOCRU.F.A.01","|",1601,"Frozen -80C",NA,NA
"a55437b7-feee-451d-8134-ff49a0cf1853","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-02-20T20:55Z","2017-02-21T15:10Z","OSBS.2017.8.AEDSP.F.A",NA,"OSBS.2017.8.AEDSP.F.A.01","",22,"Frozen -80C",NA,NA
"e259d54d-f311-44b2-9e32-408fc38032ff","OSBS","D03","OSBS","2017-02-20T21:11Z","2017-02-22T15:08Z","OSBS.2017.8.MANTIT.F.A",NA,"OSBS.2017.8.MANTIT.F.A.01","",11,"Frozen -80C",NA,NA
"a4128256-db20-4231-9541-6cf5911235b0","OSBS","D03","OSBS","2017-02-20T21:41Z","2017-02-22T14:06Z","OSBS.2017.8.AEDMIT.F.A",NA,"OSBS.2017.8.AEDMIT.F.A.01","",48,"Frozen -80C",NA,NA
"ac15b2b7-3afc-4648-b59d-0116cee85c44","OSBS","D03","OSBS","2017-02-20T21:59Z","2017-02-22T14:53Z","OSBS.2017.8.AEDCAN2.F.A",NA,"OSBS.2017.8.AEDCAN2.F.A.01","",3,"Frozen -80C",NA,NA
"f2ced3d3-7dfc-4c18-bd92-12441946902b","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-02-21T20:26Z","2017-02-22T13:06Z","OSBS.2017.8.AEDALB.F.A",NA,"OSBS.2017.8.AEDALB.F.A.01","",1,"Frozen -80C",NA,NA
"5cda54a2-17d9-457a-9a3f-b6e4ef6c3bd7","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-02-21T21:46Z","2017-02-22T14:53Z","OSBS.2017.8.CULCOR.F.A",NA,"OSBS.2017.8.CULCOR.F.A.01","",1,"Frozen -80C",NA,NA
"a98cef48-47c6-4c88-876c-c5a2e4c09a39","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T13:58Z","OSBS.2017.10.CULCOR.F.A",NA,"OSBS.2017.10.CULCOR.F.A.01","",3,"Frozen -80C",NA,NA
"0589ff00-982f-430a-9470-4fdf7281db8a","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.MANTIT.F.A",NA,"OSBS.2017.10.MANTIT.F.A.01","",9,"Frozen -80C",NA,NA
"2bdc5c88-b042-4f42-ad65-78b0e9bc0613","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.ANOCRU.F.A",NA,"OSBS.2017.10.ANOCRU.F.A.01|OSBS.2017.10.ANOCRU.F.A.02","|",1471,"Frozen -80C",NA,NA
"e2468e65-7a7f-4b67-82ad-c0c61d1eb105","OSBS","D03","OSBS","2017-03-06T20:14Z","2017-03-08T13:58Z","OSBS.2017.10.ANOSP.F.A",NA,"OSBS.2017.10.ANOSP.F.A.01","",14,"Frozen -80C",NA,NA
"29cb7ae4-72df-4062-8e7e-aeeda32c6b97","OSBS","D03","OSBS","2017-03-06T20:14Z","2017-03-08T15:15Z","OSBS.2017.10.AEDMIT.F.A",NA,"OSBS.2017.10.AEDMIT.F.A.01","",28,"Frozen -80C",NA,NA
"bc7e446d-bdf2-4156-8fd1-ee66e4671fc9","OSBS","D03","OSBS","2017-03-06T21:28Z","2017-03-08T14:56Z","OSBS.2017.10.CULMEL.F.A",NA,"OSBS.2017.10.CULMEL.F.A.01","",7,"Frozen -80C",NA,NA
"17bcfcff-e93c-4535-84ea-b42c1d46a59d","OSBS","D03","OSBS","2017-03-06T21:28Z","2017-03-08T15:15Z","OSBS.2017.10.COQPER.F.A",NA,"OSBS.2017.10.COQPER.F.A.01","",9,"Frozen -80C",NA,NA
"ed3bb3b6-d955-4cfc-b3e4-b7c290431658","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-03-07T23:06Z","2017-03-08T14:56Z","OSBS.2017.10.ANOPUN.F.A",NA,"OSBS.2017.10.ANOPUN.F.A.01","",1,"Frozen -80C",NA,NA
"b120f5fd-50fc-4fe2-85d7-0a24ebc8b37c","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-03-07T23:06Z","2017-03-08T14:56Z","OSBS.2017.10.AEDTRI1.F.A",NA,"OSBS.2017.10.AEDTRI1.F.A.01","",1,"Frozen -80C",NA,NA
"51bd70be-b804-4780-a31e-d212d847a985","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T12:27Z","OSBS.2017.12.AEDMIT.F.A",NA,"OSBS.2017.12.AEDMIT.F.A.01","",12,"Frozen -80C",NA,NA
"a686ed76-08ee-427a-9569-ada36069bbe2","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T14:34Z","OSBS.2017.12.ANOCRU.F.A",NA,"OSBS.2017.12.ANOCRU.F.A.01","",774,"Frozen -80C",NA,NA
"69390471-b927-419e-be98-a4212c9e449a","OSBS","D03","OSBS","2017-03-20T20:54Z","2017-03-22T14:34Z","OSBS.2017.12.COQPER.F.A",NA,"OSBS.2017.12.COQPER.F.A.01","",33,"Frozen -80C",NA,NA
"be044dc4-f527-4b8d-8736-647f56bce24b","OSBS_052.mosquitoPoint.mos","D03","OSBS","2017-03-20T21:06Z","2017-03-21T13:01Z","OSBS.2017.12.CULMEL.F.A",NA,"OSBS.2017.12.CULMEL.F.A.01","",1,"Frozen -80C",NA,NA
"9b370a02-fdbc-4fe5-9460-6e3fc1e24d3e","OSBS","D03","OSBS","2017-03-20T21:14Z","2017-03-22T13:49Z","OSBS.2017.12.ANOSP.F.A",NA,"OSBS.2017.12.ANOSP.F.A.01","",32,"Frozen -80C",NA,NA
"6abf0573-e3ce-4bdd-b984-20d9f52849d9","OSBS","D03","OSBS","2017-03-20T21:33Z","2017-03-22T14:19Z","OSBS.2017.12.CULSAL.F.A",NA,"OSBS.2017.12.CULSAL.F.A.01","",9,"Frozen -80C",NA,NA
"3d7692df-db21-4ad9-8239-98c79f92b066","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-03-20T22:22Z","2017-03-22T14:19Z","OSBS.2017.12.AEDSP.F.A",NA,"OSBS.2017.12.AEDSP.F.A.01","",8,"Frozen -80C",NA,NA
"e5712c29-b5b6-46c2-adf3-94fc75dc2e2e","OSBS","D03","OSBS","2017-03-20T22:41Z","2017-03-22T14:34Z","OSBS.2017.12.MANTIT.F.A",NA,"OSBS.2017.12.MANTIT.F.A.01","",8,"Frozen -80C",NA,NA
"181676d0-de96-41ed-9a5e-b2d6423f19fb","OSBS","D03","OSBS","2017-03-20T22:53Z","2017-03-22T14:19Z","OSBS.2017.12.AEDCAN2.F.A",NA,"OSBS.2017.12.AEDCAN2.F.A.01","",5,"Frozen -80C",NA,NA
"2e1c850c-24a4-4342-91eb-02590185da60","OSBS_060.mosquitoPoint.mos","D03","OSBS","2017-03-21T09:39Z","2017-03-22T13:49Z","OSBS.2017.12.ANOCRU.M.A",NA,"OSBS.2017.12.ANOCRU.M.A.01","",1,"Frozen -80C",NA,NA
"5a553c23-a7a0-4886-b2df-878768d8edc1","OSBS","D03","OSBS","2017-03-21T09:39Z","2017-03-22T14:19Z","OSBS.2017.12.CULRES.F.A",NA,"OSBS.2017.12.CULRES.F.A.01","",4,"Frozen -80C",NA,NA
"3f4e5225-0042-4401-8386-0b44980548df","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-03-21T20:05Z","2017-03-22T12:00Z","OSBS.2017.12.CULCOR.F.A",NA,"OSBS.2017.12.CULCOR.F.A.01","",2,"Frozen -80C",NA,NA
"0db877ec-c4c3-4c42-aa51-8c1459cc6a79","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-03-21T21:59Z","2017-03-22T14:19Z","OSBS.2017.12.CULNIG.F.A",NA,"OSBS.2017.12.CULNIG.F.A.01","",1,"Frozen -80C",NA,NA
"3f5c1819-dbfd-42cf-8e5d-11987dee1ba9","OSBS","D03","OSBS","2017-04-03T20:02Z","2017-04-06T14:04Z","OSBS.2017.14.COQPER.F.A",NA,"OSBS.2017.14.COQPER.F.A.01",NA,136,"Frozen -80C",NA,NA
"f1858071-4758-4efb-80be-c2fca6977c5a","OSBS","D03","OSBS","2017-04-03T20:24Z","2017-04-05T13:53Z","OSBS.2017.14.AEDMIT.F.A",NA,"OSBS.2017.14.AEDMIT.F.A.01",NA,4,"Frozen -80C",NA,NA
"14c06143-79a6-400b-990a-bc24a7c89eb7","OSBS","D03","OSBS","2017-04-03T20:24Z","2017-04-06T14:04Z","OSBS.2017.14.ANOCRU.F.A",NA,"OSBS.2017.14.ANOCRU.F.A.01",NA,439,"Frozen -80C",NA,NA
"90ea93ec-4d7e-450e-bb98-3331e3ef75b7","OSBS","D03","OSBS","2017-04-03T20:24Z","2017-04-06T14:04Z","OSBS.2017.14.ANOSP.F.A",NA,"OSBS.2017.14.ANOSP.F.A.01",NA,95,"Frozen -80C",NA,NA
"74ce46da-5455-455c-b6ad-293a7e7c1951","OSBS","D03","OSBS","2017-04-03T20:53Z","2017-04-06T13:49Z","OSBS.2017.14.AEDINF.F.A",NA,"OSBS.2017.14.AEDINF.F.A.01",NA,6,"Frozen -80C",NA,NA
"7df24024-6f0a-43b0-b151-3b9009a0532a","OSBS_059.mosquitoPoint.mos","D03","OSBS","2017-04-03T21:09Z","2017-04-04T21:04Z","OSBS.2017.14.CULQUI.F.A",NA,"OSBS.2017.14.CULQUI.F.A.01",NA,1,"Frozen -80C",NA,NA
"61a35a13-d708-42f7-845b-f7d3aa860fcc","OSBS","D03","OSBS","2017-04-03T21:09Z","2017-04-06T13:49Z","OSBS.2017.14.AEDVEX.F.A",NA,"OSBS.2017.14.AEDVEX.F.A.01",NA,9,"Frozen -80C",NA,NA
"5e93e5a4-f8ee-4467-aa6a-5a261b0be871","OSBS","D03","OSBS","2017-04-03T21:14Z","2017-04-06T14:04Z","OSBS.2017.14.MANTIT.F.A",NA,"OSBS.2017.14.MANTIT.F.A.01",NA,22,"Frozen -80C",NA,NA
"1d6fe5f4-c5ab-4ae3-b8e7-1034e82e0377","OSBS_058.mosquitoPoint.mos","D03","OSBS","2017-04-03T22:03Z","2017-04-05T13:53Z","OSBS.2017.14.AEDSP.F.A",NA,"OSBS.2017.14.AEDSP.F.A.01",NA,5,"Frozen -80C",NA,NA
"ae1bf6b5-4ec1-4df2-81e7-150284cfb2b4","OSBS","D03","OSBS","2017-04-04T19:40Z","2017-04-06T13:49Z","OSBS.2017.14.CULNIG.F.A",NA,"OSBS.2017.14.CULNIG.F.A.01",NA,8,"Frozen -80C",NA,NA
"d7a69c42-08a4-4496-a5f8-f38cabdca6a6","OSBS","D03","OSBS","2017-04-04T19:40Z","2017-04-06T13:49Z","OSBS.2017.14.CULMEL.F.A",NA,"OSBS.2017.14.CULMEL.F.A.01",NA,10,"Frozen -80C",NA,NA
"a0b865d6-f73d-424d-9e39-390e37b57761","OSBS","D03","OSBS","2017-04-04T20:52Z","2017-04-06T13:49Z","OSBS.2017.14.CULSP1.F.A",NA,"OSBS.2017.14.CULSP1.F.A.01",NA,6,"Frozen -80C",NA,NA
"a16a13be-129c-48fe-a229-e0fd38797822","OSBS_059.mosquitoPoint.mos","D03","OSBS","2017-04-05T21:15Z","2017-04-06T13:05Z","OSBS.2017.14.ANOQUA.F.A",NA,"OSBS.2017.14.ANOQUA.F.A.01",NA,1,"Frozen -80C",NA,NA
"5e4d5fe2-088b-4b30-9868-53176a22d2f7","OSBS_057.mosquitoPoint.mos","D03","OSBS","2017-04-17T20:22Z","2017-04-19T11:44Z","OSBS.2017.16.CULCOR.F.A",NA,"OSBS.2017.16.CULCOR.F.A.01",NA,4,"Frozen -80C",NA,NA
"b817e5a9-7c44-463f-a3c8-ca848d9f6f50","OSBS","D03","OSBS","2017-04-17T20:22Z","2017-04-19T13:38Z","OSBS.2017.16.PSOCOL.F.A",NA,"OSBS.2017.16.PSOCOL.F.A.01",NA,15,"Frozen -80C",NA,NA
"0fd6351c-c989-4691-b44d-7d3fc2cb65a0","OSBS","D03","OSBS","2017-04-17T20:22Z","2017-04-19T13:38Z","OSBS.2017.16.ANOCRU.F.A",NA,"OSBS.2017.16.ANOCRU.F.A.01",NA,222,"Frozen -80C",NA,NA
"d67e8201-81ae-4395-ab1e-70d68f5f08a6","OSBS","D03","OSBS","2017-04-17T20:22Z","2017-04-19T13:38Z","OSBS.2017.16.MANTIT.F.A",NA,"OSBS.2017.16.MANTIT.F.A.01",NA,18,"Frozen -80C",NA,NA
"1b0f57c9-defe-453a-964e-c3ec7659c7e3","OSBS","D03","OSBS","2017-04-17T20:22Z","2017-04-19T13:38Z","OSBS.2017.16.COQPER.F.A",NA,"OSBS.2017.16.COQPER.F.A.01",NA,337,"Frozen -80C",NA,NA
"ac473681-e280-4757-a1d9-412fda79db62","OSBS","D03","OSBS","2017-04-17T21:06Z","2017-04-19T12:34Z","OSBS.2017.16.AEDMIT.F.A",NA,"OSBS.2017.16.AEDMIT.F.A.01",NA,9,"Frozen -80C",NA,NA
"660d5562-9861-4b2d-988b-13a6c3ff513f","OSBS_059.mosquitoPoint.mos","D03","OSBS","2017-04-17T21:20Z","2017-04-18T12:44Z","OSBS.2017.16.CULSP1.F.A",NA,"OSBS.2017.16.CULSP1.F.A.01",NA,1,"Frozen -80C",NA,NA
"7705bcb2-7e02-43dd-81fe-1f0cbefe5a16","OSBS","D03","OSBS","2017-04-17T21:20Z","2017-04-19T12:45Z","OSBS.2017.16.ANOSP.F.A",NA,"OSBS.2017.16.ANOSP.F.A.01",NA,20,"Frozen -80C",NA,NA
"794e91a0-0060-4455-86fe-847648f141a3","OSBS","D03","OSBS","2017-04-17T21:24Z","2017-04-18T13:30Z","OSBS.2017.16.CULMEL.F.A",NA,"OSBS.2017.16.CULMEL.F.A.01",NA,2,"Frozen -80C",NA,NA
"7addd24c-cb0c-4964-9c0c-ef414d7ccb7d","OSBS_061.mosquitoPoint.mos","D03","OSBS","2017-04-17T21:24Z","2017-04-19T12:45Z","OSBS.2017.16.CULSAL.F.A",NA,"OSBS.2017.16.CULSAL.F.A.01",NA,7,"Frozen -80C",NA,NA
