"uid","namedLocation","plotID","collectDate","identifiedDate","sampleID","subsampleID","scientificName","acceptedTaxonID","taxonRank","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","identificationReferences","identificationProtocolVersion","scientificNameAuthorship","sexOrAge","individualCount","sampleCondition","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName","remarks"
"e17566ab-d2d5-4a4e-bac6-200ebc004118","OSBS_005.tickPlot.tck","OSBS_005","2017-04-19T17:47Z","2017-07-07T16:00Z","OSBS_005.20170419","OSBS_005.20170419.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358140","OSBS_005.20170419.01.L","Guy Hobbs","Georgia Southern University",""
"9d9cd246-70be-47c1-be21-dcd5120b4230","OSBS_005.tickPlot.tck","OSBS_005","2017-04-19T17:47Z","2017-12-07T17:00Z","OSBS_005.20170419","OSBS_005.20170419.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",17,"OK","90% ethanol","USNMENT01358139","OSBS_005.20170419.02.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"57196f58-2970-4c2c-93cc-ca38eae459cc","OSBS_005.tickPlot.tck","OSBS_005","2017-04-19T17:47Z","2017-07-07T16:00Z","OSBS_005.20170419","OSBS_005.20170419.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Nymph",221,"OK","90% ethanol","USNMENT01358137","OSBS_005.20170419.02.N","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"b7fc6270-488c-4872-9e49-72798d7f3b72","OSBS_003.tickPlot.tck","OSBS_003","2017-05-11T14:40Z","2017-12-13T17:00Z","OSBS_003.20170511","OSBS_003.20170511.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",8,"OK","90% ethanol","USNMENT01358500","OSBS_003.20170511.02.AMBAME.M","Lorenza Beati","Georgia Southern University",""
"eb259938-3117-4b60-98e6-b811a2a57a4d","OSBS_003.tickPlot.tck","OSBS_003","2017-05-11T14:40Z","2017-12-13T17:00Z","OSBS_003.20170511","OSBS_003.20170511.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",19,"OK","90% ethanol","USNMENT01358501","OSBS_003.20170511.02.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"6521c6c4-56e6-4b31-aab3-8eddbf69858d","OSBS_003.tickPlot.tck","OSBS_003","2017-05-11T14:40Z","2017-12-13T17:00Z","OSBS_003.20170511","OSBS_003.20170511.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",9,"OK","90% ethanol","USNMENT01358502","OSBS_003.20170511.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"523f9a12-3cde-43e5-beba-d5d1cfcdb5ee","OSBS_022.tickPlot.tck","OSBS_022","2017-05-11T16:01Z","2017-09-17T16:00Z","OSBS_022.20170511","OSBS_022.20170511.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Nymph",1,"OK","90% ethanol","USNMENT01358504","OSBS_022.20170511.01.N","Lorenza Beati","Georgia Southern University","Over invoice limit, will not be billed."
"d8c9ad19-4e52-4c2e-934d-d4de89814ed3","OSBS_001.tickPlot.tck","OSBS_001","2017-05-11T18:07Z","2017-12-17T17:00Z","OSBS_001.20170511","OSBS_001.20170511.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",NA,NA,NA,"Dermacentor",NA,"variabilis",NA,NA,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Female",1,"OK","90% ethanol","USNMENT01358562","OSBS_001.20170511.01.DERVAR.F","Lorenza Beati","Georgia Southern University",""
"5a854f34-9fe9-42d9-b230-0974f97792e1","OSBS_001.tickPlot.tck","OSBS_001","2017-05-11T18:07Z","2017-09-17T16:00Z","OSBS_001.20170511","OSBS_001.20170511.AMBSP.N","Amblyomma sp.","AMBSP","genus","Ixodidae",NA,NA,NA,"Amblyomma",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Nymph",1,"OK","90% ethanol","USNMENT01358561","OSBS_001.20170511.01.AMB.N","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"9a60c562-dc1a-4785-bcbc-43719d08b577","OSBS_001.tickPlot.tck","OSBS_001","2017-05-11T18:07Z","2017-12-13T17:00Z","OSBS_001.20170511","OSBS_001.20170511.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",3,"OK","90% ethanol","USNMENT01358559","OSBS_001.20170511.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"a59c1411-cbaa-4cc4-a47e-17351fe9277e","OSBS_001.tickPlot.tck","OSBS_001","2017-05-11T18:07Z","2017-12-17T17:00Z","OSBS_001.20170511","OSBS_001.20170511.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",4,"OK","90% ethanol","USNMENT01358560","OSBS_001.20170511.01.AMBAME.M","Lorenza Beati","Georgia Southern University",""
"d9d09a91-0ef7-4425-8f48-641290a62fe0","OSBS_005.tickPlot.tck","OSBS_005","2017-05-11T19:07Z","2017-12-17T17:00Z","OSBS_005.20170511","OSBS_005.20170511.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",13,"OK","90% ethanol","USNMENT01358565","OSBS_005.20170511.01.AMBAME.F","Lorenza Beati","Georgia Southern University","TO PAULA"
"7b68641b-812e-4f6d-b0ba-3dcb3f0fafb9","OSBS_005.tickPlot.tck","OSBS_005","2017-05-11T19:07Z","2017-12-17T17:00Z","OSBS_005.20170511","OSBS_005.20170511.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",110,"OK","90% ethanol","USNMENT01358563","OSBS_005.20170511.01.AMBAME.N","Lorenza Beati","Georgia Southern University","identified 27 out of 110 and separated them"
"bf3c91ff-d878-4b7e-b29d-95b0ecaa8da3","OSBS_005.tickPlot.tck","OSBS_005","2017-05-11T19:07Z","2017-12-17T17:00Z","OSBS_005.20170511","OSBS_005.20170511.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",14,"OK","90% ethanol","USNMENT01358564","OSBS_005.20170511.01.AMBAME.M","Lorenza Beati","Georgia Southern University","TO PAULA"
"73073462-d0f1-48fa-a90d-cb870d6c2008","OSBS_003.tickPlot.tck","OSBS_003","2017-06-01T14:45Z","2017-12-07T17:00Z","OSBS_003.20170601","OSBS_003.20170601.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",8,"OK","90% ethanol","USNMENT01358132","OSBS_003.20170601.01.AMBAME.F","Lorenza Beati","Georgia Southern University","TO PAULA"
"c14a6eae-f18d-48da-ac37-e3cb6ac1eeb5","OSBS_003.tickPlot.tck","OSBS_003","2017-06-01T14:45Z","2017-12-07T17:00Z","OSBS_003.20170601","OSBS_003.20170601.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",7,"OK","90% ethanol","USNMENT01358131","OSBS_003.20170601.01.AMBAME.M","Lorenza Beati","Georgia Southern University","TO PAULA"
"f4fca67b-37d8-4347-b9e3-7b5b11444f30","OSBS_003.tickPlot.tck","OSBS_003","2017-06-01T14:45Z","2017-12-07T17:00Z","OSBS_003.20170601","OSBS_003.20170601.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",14,"OK","90% ethanol","USNMENT01358130","OSBS_003.20170601.01.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"9606cbcc-1aeb-4a0f-837a-f925a50e7018","OSBS_003.tickPlot.tck","OSBS_003","2017-06-01T14:45Z","2017-07-07T16:00Z","OSBS_003.20170601","OSBS_003.20170601.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358125","OSBS_003.20170601.02.L","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"f914e586-b55a-4181-b382-6f2cb291dd3c","OSBS_001.tickPlot.tck","OSBS_001","2017-06-01T17:33Z","2017-12-07T17:00Z","OSBS_001.20170601","OSBS_001.20170601.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",8,"OK","90% ethanol","USNMENT01358126","OSBS_001.20170601.01.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"b17a3598-9f4c-4307-9523-da6d66ef656e","OSBS_001.tickPlot.tck","OSBS_001","2017-06-01T17:33Z","2017-07-07T16:00Z","OSBS_001.20170601","OSBS_001.20170601.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358129","OSBS_001.20170601.02.L","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"3bf5d5ab-13c9-4d9b-b7f9-1a5d41430ee7","OSBS_001.tickPlot.tck","OSBS_001","2017-06-01T17:33Z","2017-12-07T17:00Z","OSBS_001.20170601","OSBS_001.20170601.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",3,"OK","90% ethanol","USNMENT01358128","OSBS_001.20170601.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"25f9e6a9-886b-4133-9a90-1199e3be6039","OSBS_001.tickPlot.tck","OSBS_001","2017-06-01T17:33Z","2017-12-07T17:00Z","OSBS_001.20170601","OSBS_001.20170601.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",4,"OK","90% ethanol","USNMENT01358127","OSBS_001.20170601.01.AMBAME.M","Lorenza Beati","Georgia Southern University","TO PAULA"
"1130a0ef-0c6c-421e-949d-4124cd4ebcdf","OSBS_005.tickPlot.tck","OSBS_005","2017-06-01T18:27Z","2017-12-07T17:00Z","OSBS_005.20170601","OSBS_005.20170601.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",7,"OK","90% ethanol","USNMENT01358134","OSBS_005.20170601.01.AMBAME.F","Lorenza Beati","Georgia Southern University",""
"b16e9ff3-d147-4ef8-b810-2918bc217b7c","OSBS_005.tickPlot.tck","OSBS_005","2017-06-01T18:27Z","2017-07-07T16:00Z","OSBS_005.20170601","OSBS_005.20170601.IXOSP.N","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Nymph",79,"OK","90% ethanol","USNMENT01358135","OSBS_005.20170601.01.N","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"4a480be7-a2d4-4bc9-aec2-2176c9daab14","OSBS_005.tickPlot.tck","OSBS_005","2017-06-01T18:27Z","2017-12-07T17:00Z","OSBS_005.20170601","OSBS_005.20170601.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",8,"OK","90% ethanol","USNMENT01358133","OSBS_005.20170601.01.AMBAME.M","Lorenza Beati","Georgia Southern University",""
"a2edb594-b6bb-4b04-86b7-693cefeb33d0","OSBS_005.tickPlot.tck","OSBS_005","2017-06-01T18:27Z","2017-07-07T16:00Z","OSBS_005.20170601","OSBS_005.20170601.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358136","OSBS_005.20170601.01.L","Guy Hobbs","Georgia Southern University",""
"cb171ff7-8382-460e-af6c-ed6d04683005","OSBS_003.tickPlot.tck","OSBS_003","2017-07-17T13:40Z","2017-12-22T17:00Z","OSBS_003.20170717","OSBS_003.20170717.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",14,"OK","90% ethanol","USNMENT01358635","OSBS_003.20170717.01.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"f9ab765a-6486-4451-acf8-a5b6e0a6f383","OSBS_003.tickPlot.tck","OSBS_003","2017-07-17T13:40Z","2017-09-22T16:00Z","OSBS_003.20170717","OSBS_003.20170717.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358632","OSBS_003.20170717.02.L","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"d0eaebae-686c-4822-9722-a857b1b9d25d","OSBS_003.tickPlot.tck","OSBS_003","2017-07-17T13:40Z","2017-12-22T17:00Z","OSBS_003.20170717","OSBS_003.20170717.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",2,"OK","90% ethanol","USNMENT01358633","OSBS_003.20170717.01.AMBAME.M","Lorenza Beati","Georgia Southern University",""
"9af514d0-a049-4b50-b76c-5ac1ecda870b","OSBS_003.tickPlot.tck","OSBS_003","2017-07-17T13:40Z","2017-12-22T17:00Z","OSBS_003.20170717","OSBS_003.20170717.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",6,"OK","90% ethanol","USNMENT01358634","OSBS_003.20170717.01.AMBAME.F","Lorenza Beati","Georgia Southern University","7 were counted but only found 6"
"9cefddcd-ce50-4a8a-84f1-25a575482a95","OSBS_022.tickPlot.tck","OSBS_022","2017-07-17T14:47Z","2017-12-22T17:00Z","OSBS_022.20170717","OSBS_022.20170717.AMBMAC.M","Amblyomma maculatum","AMBMAC","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"maculatum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Koch","Male",1,"OK","90% ethanol","USNMENT01358636","OSBS_022.20170717.01.AMBMAC.M","Lorenza Beati","Georgia Southern University",""
"0807d0ee-a84e-4db7-b8dd-96e4beabe932","OSBS_001.tickPlot.tck","OSBS_001","2017-07-17T16:12Z","2017-09-17T16:00Z","OSBS_001.20170717","OSBS_001.20170717.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",3,"OK","90% ethanol","USNMENT01358578","OSBS_001.20170717.01.AMBAME.F","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"a006600c-3b28-4221-b776-74416a8f65c0","OSBS_001.tickPlot.tck","OSBS_001","2017-07-17T16:12Z","2017-09-02T16:00Z","OSBS_001.20170717","OSBS_001.20170717.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","USNMENT01358631","OSBS_001.20170717.02.L","Guy Hobbs","Georgia Southern University","Over invoice limit, will not be billed."
"bad89c18-8340-4c29-aaf1-8edc94af6a41","OSBS_001.tickPlot.tck","OSBS_001","2017-07-17T16:12Z","2017-12-17T17:00Z","OSBS_001.20170717","OSBS_001.20170717.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",3,"OK","90% ethanol","USNMENT01358579","OSBS_001.20170717.01.AMBAME.M","Lorenza Beati","Georgia Southern University",""
"a10e0f4a-91b5-433d-a63d-d6e3b87e46c1","OSBS_001.tickPlot.tck","OSBS_001","2017-07-17T16:12Z","2017-12-17T17:00Z","OSBS_001.20170717","OSBS_001.20170717.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",7,"OK","90% ethanol","USNMENT01358580","OSBS_001.20170717.01.AMBAME.N","Lorenza Beati","Georgia Southern University",""
"43ff4435-9a06-4c46-aab1-9b7ca62d565f","OSBS_005.tickPlot.tck","OSBS_005","2017-07-17T16:50Z","2017-12-17T17:00Z","OSBS_005.20170717","OSBS_005.20170717.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",5,"OK","90% ethanol","USNMENT01358575","OSBS_005.20170717.01.AMBAME.M","Lorenza Beati","Georgia Southern University",""
